"VAR","Variable","COU","Country","ROW","From: (sector in row)","COL","To: (sector in column)","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_69T82,Other business sector services,D13T15,"Textiles, wearing apparel, leather and related products",2008,2008,USD,US Dollar,6,Millions,,,1.8,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_69T82,Other business sector services,D13T15,"Textiles, wearing apparel, leather and related products",2009,2009,USD,US Dollar,6,Millions,,,0.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_69T82,Other business sector services,D13T15,"Textiles, wearing apparel, leather and related products",2010,2010,USD,US Dollar,6,Millions,,,0.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_69T82,Other business sector services,D13T15,"Textiles, wearing apparel, leather and related products",2011,2011,USD,US Dollar,6,Millions,,,0.9,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_69T82,Other business sector services,D13T15,"Textiles, wearing apparel, leather and related products",2012,2012,USD,US Dollar,6,Millions,,,1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_69T82,Other business sector services,D13T15,"Textiles, wearing apparel, leather and related products",2013,2013,USD,US Dollar,6,Millions,,,1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_69T82,Other business sector services,D13T15,"Textiles, wearing apparel, leather and related products",2014,2014,USD,US Dollar,6,Millions,,,0.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_69T82,Other business sector services,D13T15,"Textiles, wearing apparel, leather and related products",2015,2015,USD,US Dollar,6,Millions,,,0.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2005,2005,USD,US Dollar,6,Millions,,,0.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2006,2006,USD,US Dollar,6,Millions,,,0.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2007,2007,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2008,2008,USD,US Dollar,6,Millions,,,0.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2009,2009,USD,US Dollar,6,Millions,,,0.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2010,2010,USD,US Dollar,6,Millions,,,0.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2011,2011,USD,US Dollar,6,Millions,,,0.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2012,2012,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2013,2013,USD,US Dollar,6,Millions,,,0.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2014,2014,USD,US Dollar,6,Millions,,,0.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_58T60,"Publishing, audiovisual and broadcasting activities",D16,Wood and products of wood and cork,2015,2015,USD,US Dollar,6,Millions,,,0.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2005,2005,USD,US Dollar,6,Millions,,,644.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2006,2006,USD,US Dollar,6,Millions,,,706.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2007,2007,USD,US Dollar,6,Millions,,,1026.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2008,2008,USD,US Dollar,6,Millions,,,1057.8,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2009,2009,USD,US Dollar,6,Millions,,,865,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2010,2010,USD,US Dollar,6,Millions,,,936.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2011,2011,USD,US Dollar,6,Millions,,,981.9,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2012,2012,USD,US Dollar,6,Millions,,,920.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2013,2013,USD,US Dollar,6,Millions,,,992.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2014,2014,USD,US Dollar,6,Millions,,,1047.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,VALU,Value added at basic prices,D01T03,"Agriculture, forestry and fishing",2015,2015,USD,US Dollar,6,Millions,,,982.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2005,2005,USD,US Dollar,6,Millions,,,0.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2006,2006,USD,US Dollar,6,Millions,,,0.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2007,2007,USD,US Dollar,6,Millions,,,0.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2008,2008,USD,US Dollar,6,Millions,,,0.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2009,2009,USD,US Dollar,6,Millions,,,0.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2010,2010,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2011,2011,USD,US Dollar,6,Millions,,,0.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2012,2012,USD,US Dollar,6,Millions,,,0.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2013,2013,USD,US Dollar,6,Millions,,,0.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2014,2014,USD,US Dollar,6,Millions,,,0.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_10T12,"Food products, beverages and tobacco",D13T15,"Textiles, wearing apparel, leather and related products",2015,2015,USD,US Dollar,6,Millions,,,0.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2005,2005,USD,US Dollar,6,Millions,,,52.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2006,2006,USD,US Dollar,6,Millions,,,24.9,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2007,2007,USD,US Dollar,6,Millions,,,34.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2008,2008,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2009,2009,USD,US Dollar,6,Millions,,,0.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2010,2010,USD,US Dollar,6,Millions,,,0.8,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2011,2011,USD,US Dollar,6,Millions,,,1,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2012,2012,USD,US Dollar,6,Millions,,,0.9,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2013,2013,USD,US Dollar,6,Millions,,,7.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2014,2014,USD,US Dollar,6,Millions,,,8.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,OUTPUT,Output at basic prices,D19,Coke and refined petroleum products,2015,2015,USD,US Dollar,6,Millions,,,8.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2005,2005,USD,US Dollar,6,Millions,,,0.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2006,2006,USD,US Dollar,6,Millions,,,0.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2007,2007,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2008,2008,USD,US Dollar,6,Millions,,,0.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2009,2009,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2010,2010,USD,US Dollar,6,Millions,,,0.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2011,2011,USD,US Dollar,6,Millions,,,0.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2012,2012,USD,US Dollar,6,Millions,,,0.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2013,2013,USD,US Dollar,6,Millions,,,0.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2014,2014,USD,US Dollar,6,Millions,,,0.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_25,"Fabricated metal products, except machinery and equipment",D09,Mining support service activities,2015,2015,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2005,2005,USD,US Dollar,6,Millions,,,0.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2006,2006,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2007,2007,USD,US Dollar,6,Millions,,,1.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2008,2008,USD,US Dollar,6,Millions,,,0.8,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2009,2009,USD,US Dollar,6,Millions,,,0.9,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2010,2010,USD,US Dollar,6,Millions,,,0.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2011,2011,USD,US Dollar,6,Millions,,,0.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2012,2012,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2013,2013,USD,US Dollar,6,Millions,,,0.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2014,2014,USD,US Dollar,6,Millions,,,0.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_84,Public administration and defence; compulsory social security,D01T03,"Agriculture, forestry and fishing",2015,2015,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2005,2005,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2006,2006,USD,US Dollar,6,Millions,,,0.8,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2007,2007,USD,US Dollar,6,Millions,,,0.8,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2008,2008,USD,US Dollar,6,Millions,,,1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2009,2009,USD,US Dollar,6,Millions,,,0.9,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2010,2010,USD,US Dollar,6,Millions,,,1.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2011,2011,USD,US Dollar,6,Millions,,,1.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2012,2012,USD,US Dollar,6,Millions,,,1.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2013,2013,USD,US Dollar,6,Millions,,,1.9,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2014,2014,USD,US Dollar,6,Millions,,,1.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_45T47,Wholesale and retail trade; repair of motor vehicles,D09,Mining support service activities,2015,2015,USD,US Dollar,6,Millions,,,0.9,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2005,2005,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2006,2006,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2007,2007,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2008,2008,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2009,2009,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2010,2010,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2011,2011,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2012,2012,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2013,2013,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2014,2014,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D05T06,Mining and extraction of energy producing products,2015,2015,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2005,2005,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2006,2006,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2007,2007,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2008,2008,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2009,2009,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2010,2010,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2011,2011,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2012,2012,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2013,2013,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2014,2014,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_84,Public administration and defence; compulsory social security,D17T18,Paper products and printing,2015,2015,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2005,2005,USD,US Dollar,6,Millions,,,2.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2006,2006,USD,US Dollar,6,Millions,,,3.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2007,2007,USD,US Dollar,6,Millions,,,2.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2008,2008,USD,US Dollar,6,Millions,,,5.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2009,2009,USD,US Dollar,6,Millions,,,1.8,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2010,2010,USD,US Dollar,6,Millions,,,4.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2011,2011,USD,US Dollar,6,Millions,,,5,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2012,2012,USD,US Dollar,6,Millions,,,5.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2013,2013,USD,US Dollar,6,Millions,,,8.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2014,2014,USD,US Dollar,6,Millions,,,6.9,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_19,Coke and refined petroleum products,D07T08,Mining and quarrying of non-energy producing products,2015,2015,USD,US Dollar,6,Millions,,,3.8,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2005,2005,USD,US Dollar,6,Millions,,,0.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2006,2006,USD,US Dollar,6,Millions,,,0.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2007,2007,USD,US Dollar,6,Millions,,,0.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2008,2008,USD,US Dollar,6,Millions,,,0.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2009,2009,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2010,2010,USD,US Dollar,6,Millions,,,0.5,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2011,2011,USD,US Dollar,6,Millions,,,0.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2012,2012,USD,US Dollar,6,Millions,,,0.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2013,2013,USD,US Dollar,6,Millions,,,0.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2014,2014,USD,US Dollar,6,Millions,,,0.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D01T03,"Agriculture, forestry and fishing",2015,2015,USD,US Dollar,6,Millions,,,0.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2005,2005,USD,US Dollar,6,Millions,,,0.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2006,2006,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2007,2007,USD,US Dollar,6,Millions,,,0.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2008,2008,USD,US Dollar,6,Millions,,,0.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2009,2009,USD,US Dollar,6,Millions,,,0.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2010,2010,USD,US Dollar,6,Millions,,,0.2,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2011,2011,USD,US Dollar,6,Millions,,,0.4,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2012,2012,USD,US Dollar,6,Millions,,,0.3,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2013,2013,USD,US Dollar,6,Millions,,,0.6,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2014,2014,USD,US Dollar,6,Millions,,,0.8,,
DOMIMP,Domestic output and imports,LVA,Latvia,DOM_28,Machinery and equipment n.e.c.,D16,Wood and products of wood and cork,2015,2015,USD,US Dollar,6,Millions,,,0.7,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2005,2005,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2006,2006,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2007,2007,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2008,2008,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2009,2009,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2010,2010,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2011,2011,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2012,2012,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2013,2013,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2014,2014,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_85,Education,D01T03,"Agriculture, forestry and fishing",2015,2015,USD,US Dollar,6,Millions,,,0.1,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D19,Coke and refined petroleum products,2005,2005,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D19,Coke and refined petroleum products,2006,2006,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D19,Coke and refined petroleum products,2007,2007,USD,US Dollar,6,Millions,,,0,,
DOMIMP,Domestic output and imports,LVA,Latvia,IMP_41T43,Construction,D19,Coke and refined petroleum products,2008,2008,USD,US Dollar,6,Millions,,,0,,
